Payload.PROCESS_IPFO_MLS.TimeStamp2;Payload.PROCESS_IPFO_MLS.FOMO_NAHTNUMMER;Payload.PROCESS_IPFO_MLS.CMAX_ActualForce;Payload.PROCESS_IPFO_MLS.CMAX_ActualPos;Payload.PROCESS_IPFO_MLS.LSRI_LsrMeldCo;Payload.PROCESS_IPFO_MLS.LSRI_LsrPowerAct;Payload.PROCESS_IPFO_MLS.CMAX_FCT;Payload.PROCESS_IPFO_MLS.CMAX_Fehlernummer;Payload.PROCESS_IPFO_MLS.CMAX_Halt;Payload.PROCESS_IPFO_MLS.CMAX_InMotion;Payload.PROCESS_IPFO_MLS.CMAX_Lastspannung;Payload.PROCESS_IPFO_MLS.CMAX_MC;Payload.PROCESS_IPFO_MLS.CMAX_Quittierung;Payload.PROCESS_IPFO_MLS.CMAX_Schleppfehler;Payload.PROCESS_IPFO_MLS.CMAX_StartFahrt;Payload.PROCESS_IPFO_MLS.CMAX_Stillstandswarnung;Payload.PROCESS_IPFO_MLS.CMAX_Stoerung;Payload.PROCESS_IPFO_MLS.CMAX_Stoerung_quit;Payload.PROCESS_IPFO_MLS.CMAX_Warnung;Payload.PROCESS_IPFO_MLS.FOMO_ERG_NIO;Payload.PROCESS_IPFO_MLS.FOMO_ERG_QUITT;Payload.PROCESS_IPFO_MLS.LSRI_iPFOProgNr;Payload.PROCESS_IPFO_MLS.LsrExternFault;Payload.PROCESS_IPFO_MLS.LsrGladingOn;Payload.PROCESS_IPFO_MLS.LsrInternFault;Payload.PROCESS_IPFO_MLS.LsrProgActive;Payload.PROCESS_IPFO_MLS.LsrProgCancelled;Payload.PROCESS_IPFO_MLS.LsrProgCompleted;Payload.PROCESS_IPFO_MLS.LsrProgStop;Payload.PROCESS_IPFO_MLS.LsrReady;Payload.PROCESS_IPFO_MLS.LsrReset;Payload.PROCESS_IPFO_MLS.LsrRetryOn;Payload.PROCESS_IPFO_MLS.LsrSikOpen;Payload.PROCESS_IPFO_MLS.LsriPFOProgEnd;Payload.PROCESS_IPFO_MLS.LsriPFOProgStart;Payload.PROCESS_IPFO_MLS.PRO_IP1.PRO_IP.SI01.NAME;Payload.PROCESS_IPFO_MLS.PRO_IP1.PRO_IP.SI01.INT_FLAG;Payload.PROCESS_IPFO_MLS.PRO_IP1.PRO_IP.SI01.SNR;Payload.PROCESS_IPFO_MLS.PRO_IP1.PRO_IP.P_ARRIVED;Payload.PROCESS_IPFO_MLS.LsriPFOReady;Payload.PROCESS_IPFO_MLS.LsriPFOTriggerPath;Payload.PROCESS_IPFO_MLS.MLS_FORCE_ACTIVE;Payload.PROCESS_IPFO_MLS.MLS_FORCE_TRIGG;Payload.PROCESS_IPFO_MLS.MLS_NOMINAL_RECORD;Payload.PROCESS_IPFO_MLS.PNDeviceName;Payload.PROCESS_IPFO_MLS.PRO_IP1.PRO_IP.I_EXECUTED;Payload.PROCESS_IPFO_MLS.PRO_IP1.PRO_IP.NAME;Payload.PROCESS_IPFO_MLS.PRO_IP1.PRO_IP.NAME_C;Payload.PROCESS_IPFO_MLS.PRO_IP1.PRO_IP.NAME_C_TRL;Payload.PROCESS_IPFO_MLS.PRO_IP1.PRO_IP.P_NAME;Payload.PROCESS_IPFO_MLS.PRO_IP1.PRO_IP.SI02.INT_FLAG;Payload.PROCESS_IPFO_MLS.PRO_IP1.PRO_IP.SI02.NAME;Payload.PROCESS_IPFO_MLS.PRO_IP1.PRO_IP.SI02.SNR;Payload.PROCESS_IPFO_MLS.PRO_IP1.PRO_IP.SI03.INT_FLAG;Payload.PROCESS_IPFO_MLS.PRO_IP1.PRO_IP.SI03.NAME;Payload.PROCESS_IPFO_MLS.PRO_IP1.PRO_IP.SI03.SNR;Payload.PROCESS_IPFO_MLS.PRO_IP1.PRO_IP.SNR;Payload.PROCESS_IPFO_MLS.PRO_IP1.PRO_IP.SNR_C;Payload.PROCESS_IPFO_MLS.PRO_IP1.PRO_IP.SNR_C_TRL;Payload.PROCESS_IPFO_MLS.ProtocollVersion;Payload.PROCESS_IPFO_MLS.RobotName;Payload.PROCESS_IPFO_MLS.Serial;Payload.PROCESS_IPFO_MLS.TimeStamp2;Payload.PROCESS_IPFO_MLS.VEL_ACT;Topic.Compression;Topic.DeviceType;Topic.DeviceVersion;Topic.Format;Topic.Plant;Topic.TransactionType;Topic.TransactionVersion;Topic.UniqueId;_id;_score;_type;mqput_time
April 15th 2020, 11:08:43.508;802;299;-0.1;0;5533;FALSE;0;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;1;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;/R1/HP101.SRC;FALSE;53;1;TRUE;TRUE;FALSE;FALSE;9;h901-080rb-100-kf222.m050g2shc72sps2;FALSE;/R1/las223_080_1_01_080r100.SRC;/R1/las223_080_1_01_080r100.SRC;/R1/LAS223_080_1_01_080R100.SRC;XLAS223_61000803;;;;;;;400;333;333;V2;HC72_080RB_100;1232158;April 15th 2020, 11:08:43.508;0.0299999919;0;RB_;KRC4-85;JSON;500;PROCESS_IPFO_MLS;V2;H901-080RB-100-KF222.M050G2SHC72SPS2;fiKIfXEBril9IOR9EhCQ;;PROCESS_IPFO_MLS;April 15th 2020, 11:08:45.225
April 15th 2020, 11:07:16.291;802;299;-0.1;0;5530;FALSE;0;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;1;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;/R1/HP101.SRC;FALSE;53;1;TRUE;TRUE;FALSE;FALSE;9;h901-080rb-100-kf222.m050g2shc72sps2;FALSE;/R1/las223_080_1_01_080r100.SRC;/R1/las223_080_1_01_080r100.SRC;/R1/LAS223_080_1_01_080R100.SRC;XLAS223_61000803;;;;;;;400;333;333;V2;HC72_080RB_100;1232158;April 15th 2020, 11:07:16.291;0.0299999919;0;RB_;KRC4-85;JSON;500;PROCESS_IPFO_MLS;V2;H901-080RB-100-KF222.M050G2SHC72SPS2;4SWGfXEB0h3X_eRVJNO_;;PROCESS_IPFO_MLS;April 15th 2020, 11:07:17.520
April 15th 2020, 11:02:44.278;802;299;-0.2;0;5523;FALSE;0;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;/R1/HP101.SRC;FALSE;53;1;TRUE;TRUE;FALSE;FALSE;9;h901-080rb-100-kf222.m050g2shc72sps2;FALSE;/R1/las223_080_1_01_080r100.SRC;/R1/las223_080_1_01_080r100.SRC;/R1/LAS223_080_1_01_080R100.SRC;XLAS223_61000803;;;;;;;400;333;333;V2;HC72_080RB_100;1232158;April 15th 2020, 11:02:44.278;0.0299999919;0;RB_;KRC4-85;JSON;500;PROCESS_IPFO_MLS;V2;H901-080RB-100-KF222.M050G2SHC72SPS2;PdmBfXEBE13MCpOkddLv;;PROCESS_IPFO_MLS;April 15th 2020, 11:02:45.132
April 15th 2020, 10:39:54.940;802;299;-0.2;0;5533;FALSE;0;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;1;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;/R1/HP101.SRC;FALSE;53;1;TRUE;TRUE;FALSE;FALSE;9;h901-080rb-100-kf222.m050g2shc72sps2;FALSE;/R1/las223_080_1_01_080r100.SRC;/R1/las223_080_1_01_080r100.SRC;/R1/LAS223_080_1_01_080R100.SRC;XLAS223_61000803;;;;;;;400;333;333;V2;HC72_080RB_100;1232158;April 15th 2020, 10:39:54.940;0.0299999919;0;RB_;KRC4-85;JSON;500;PROCESS_IPFO_MLS;V2;H901-080RB-100-KF222.M050G2SHC72SPS2;dh1ufXEB0h3X_eRVFcQK;;PROCESS_IPFO_MLS;April 15th 2020, 10:39:54.789
April 15th 2020, 10:36:49.967;802;299;-0.2;0;5513;FALSE;0;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;1;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;/R1/HP101.SRC;FALSE;53;1;TRUE;TRUE;FALSE;FALSE;9;h901-080rb-100-kf222.m050g2shc72sps2;FALSE;/R1/las223_080_1_01_080r100.SRC;/R1/las223_080_1_01_080r100.SRC;/R1/LAS223_080_1_01_080R100.SRC;XLAS223_61000803;;;;;;;400;333;333;V2;HC72_080RB_100;1232158;April 15th 2020, 10:36:49.967;0.0299999919;0;RB_;KRC4-85;JSON;500;PROCESS_IPFO_MLS;V2;H901-080RB-100-KF222.M050G2SHC72SPS2;H9RpfXEBE13MCpOktj0U;;PROCESS_IPFO_MLS;April 15th 2020, 10:36:49.826
April 15th 2020, 10:34:10.184;802;299;-0.2;0;5533;FALSE;0;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;1;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;/R1/HP101.SRC;FALSE;53;1;TRUE;TRUE;FALSE;FALSE;9;h901-080rb-100-kf222.m050g2shc72sps2;FALSE;/R1/las223_080_1_01_080r100.SRC;/R1/las223_080_1_01_080r100.SRC;/R1/LAS223_080_1_01_080R100.SRC;XLAS223_61000803;;;;;;;400;333;333;V2;HC72_080RB_100;1232158;April 15th 2020, 10:34:10.184;0.0299999919;0;RB_;KRC4-85;JSON;500;PROCESS_IPFO_MLS;V2;H901-080RB-100-KF222.M050G2SHC72SPS2;BNNnfXEBE13MCpOk6tCI;;PROCESS_IPFO_MLS;April 15th 2020, 10:34:09.102
April 15th 2020, 10:27:22.613;802;299;-0.1;0;5510;FALSE;0;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;1;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;/R1/HP101.SRC;FALSE;53;1;TRUE;TRUE;FALSE;FALSE;9;h901-080rb-100-kf222.m050g2shc72sps2;FALSE;/R1/las223_080_1_01_080r100.SRC;/R1/las223_080_1_01_080r100.SRC;/R1/LAS223_080_1_01_080R100.SRC;XLAS223_61000803;;;;;;;400;333;333;V2;HC72_080RB_100;1232158;April 15th 2020, 10:27:22.613;0.0299999919;0;RB_;KRC4-85;JSON;500;PROCESS_IPFO_MLS;V2;H901-080RB-100-KF222.M050G2SHC72SPS2;P9JhfXEBE13MCpOkSDmh;;PROCESS_IPFO_MLS;April 15th 2020, 10:27:23.052
April 15th 2020, 09:19:39.664;802;299;-0.3;0;5523;FALSE;0;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;1;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;/R1/HP102.SRC;FALSE;53;1;TRUE;TRUE;FALSE;FALSE;9;h901-080rb-100-kf222.m050g2shc72sps2;FALSE;/R1/las223_080_1_01_080r100.SRC;/R1/las223_080_1_01_080r100.SRC;/R1/LAS223_080_1_01_080R100.SRC;XLAS223_61000803;;;;;;;400;333;333;V2;HC72_080RB_100;1232158;April 15th 2020, 09:19:39.664;0.0299999919;0;RB_;KRC4-85;JSON;500;PROCESS_IPFO_MLS;V2;H901-080RB-100-KF222.M050G2SHC72SPS2;HsMjfXEBE13MCpOkFRNh;;PROCESS_IPFO_MLS;April 15th 2020, 09:19:37.695
April 15th 2020, 09:17:16.623;802;299;-0.4;0;5516;FALSE;0;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;1;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;/R1/HP102.SRC;FALSE;53;1;TRUE;TRUE;FALSE;FALSE;9;h901-080rb-100-kf222.m050g2shc72sps2;FALSE;/R1/las223_080_1_01_080r100.SRC;/R1/las223_080_1_01_080r100.SRC;/R1/LAS223_080_1_01_080R100.SRC;XLAS223_61000803;;;;;;;400;333;333;V2;HC72_080RB_100;1232158;April 15th 2020, 09:17:16.623;0.0299999919;0;RB_;KRC4-85;JSON;500;PROCESS_IPFO_MLS;V2;H901-080RB-100-KF222.M050G2SHC72SPS2;SwIgfXEB0h3X_eRV3L3V;;PROCESS_IPFO_MLS;April 15th 2020, 09:17:14.312
April 15th 2020, 09:15:28.494;802;299;-0.2;0;5533;FALSE;0;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;1;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;/R1/HP102.SRC;FALSE;53;1;TRUE;TRUE;FALSE;FALSE;9;h901-080rb-100-kf222.m050g2shc72sps2;FALSE;/R1/las223_080_1_01_080r100.SRC;/R1/las223_080_1_01_080r100.SRC;/R1/LAS223_080_1_01_080R100.SRC;XLAS223_61000803;;;;;;;400;333;333;V2;HC72_080RB_100;1232158;April 15th 2020, 09:15:28.494;0.0299999919;0;RB_;KRC4-85;JSON;500;PROCESS_IPFO_MLS;V2;H901-080RB-100-KF222.M050G2SHC72SPS2;jsIffXEBE13MCpOkfRz5;;PROCESS_IPFO_MLS;April 15th 2020, 09:15:28.247
April 15th 2020, 09:14:06.058;802;299;-0.1;0;5536;FALSE;0;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;1;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;/R1/HP101.SRC;FALSE;53;1;TRUE;TRUE;FALSE;FALSE;9;h901-080rb-100-kf222.m050g2shc72sps2;FALSE;/R1/las223_080_1_01_080r100.SRC;/R1/las223_080_1_01_080r100.SRC;/R1/LAS223_080_1_01_080R100.SRC;XLAS223_61000803;;;;;;;400;333;333;V2;HC72_080RB_100;1232158;April 15th 2020, 09:14:06.058;0.0299999919;0;RB_;KRC4-85;JSON;500;PROCESS_IPFO_MLS;V2;H901-080RB-100-KF222.M050G2SHC72SPS2;rggefXEBril9IOR9DHCD;;PROCESS_IPFO_MLS;April 15th 2020, 09:14:07.893
April 15th 2020, 09:12:50.616;802;299;-0.2;0;5548;FALSE;0;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;/R1/HP101.SRC;FALSE;53;1;TRUE;TRUE;FALSE;FALSE;9;h901-080rb-100-kf222.m050g2shc72sps2;FALSE;/R1/las223_080_1_01_080r100.SRC;/R1/las223_080_1_01_080r100.SRC;/R1/LAS223_080_1_01_080R100.SRC;XLAS223_61000803;;;;;;;400;333;333;V2;HC72_080RB_100;1232158;April 15th 2020, 09:12:50.616;0.0299999919;0;RB_;KRC4-85;JSON;500;PROCESS_IPFO_MLS;V2;H901-080RB-100-KF222.M050G2SHC72SPS2;TQEdfXEB0h3X_eRVDFcx;;PROCESS_IPFO_MLS;April 15th 2020, 09:12:51.610
March 27th 2020, 07:14:03.622;802;299;-0.2;0;5523;FALSE;0;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;1;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;/R1/HP101.SRC;FALSE;53;1;TRUE;TRUE;FALSE;FALSE;9;h901-080rb-100-kf222.m050g2shc72sps2;FALSE;/R1/las223_080_1_01_080r100.SRC;/R1/las223_080_1_01_080r100.SRC;/R1/LAS223_080_1_01_080R100.SRC;XLAS223_61000803;;;;;;;400;333;333;V2;HC72_080RB_100;1232158;March 27th 2020, 07:14:03.622;0.0299999919;0;RB_;KRC4-85;JSON;500;PROCESS_IPFO_MLS;V2;H901-080RB-100-KF222.M050G2SHC72SPS2;q13XGnEB0h3X_eRVc-i7;;PROCESS_IPFO_MLS;March 27th 2020, 07:14:06.078
March 27th 2020, 07:12:48.080;802;299;-0.1;0;5533;FALSE;0;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;1;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;/R1/HP101.SRC;FALSE;53;1;TRUE;TRUE;FALSE;FALSE;9;h901-080rb-100-kf222.m050g2shc72sps2;FALSE;/R1/las223_080_1_01_080r100.SRC;/R1/las223_080_1_01_080r100.SRC;/R1/LAS223_080_1_01_080R100.SRC;XLAS223_61000803;;;;;;;400;333;333;V2;HC72_080RB_100;1232158;March 27th 2020, 07:12:48.080;0.0299999919;0;RB_;KRC4-85;JSON;500;PROCESS_IPFO_MLS;V2;H901-080RB-100-KF222.M050G2SHC72SPS2;3WrWGnEBril9IOR9OPBi;;PROCESS_IPFO_MLS;March 27th 2020, 07:12:49.996
March 27th 2020, 06:47:30.848;802;299;-0.2;0;5533;FALSE;0;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;1;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;/R1/HP101.SRC;FALSE;53;1;TRUE;TRUE;FALSE;FALSE;9;h901-080rb-100-kf222.m050g2shc72sps2;FALSE;/R1/las223_080_1_01_080r100.SRC;/R1/las223_080_1_01_080r100.SRC;/R1/LAS223_080_1_01_080R100.SRC;XLAS223_61000803;;;;;;;400;333;333;V2;HC72_080RB_100;1232158;March 27th 2020, 06:47:30.848;0.0299999919;0;RB_;KRC4-85;JSON;500;PROCESS_IPFO_MLS;V2;H901-080RB-100-KF222.M050G2SHC72SPS2;yWO_GnEBril9IOR9ATXr;;PROCESS_IPFO_MLS;March 27th 2020, 06:47:34.000
March 27th 2020, 06:46:21.170;802;299;-0.1;0;5520;FALSE;0;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;1;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;/R1/HP101.SRC;FALSE;53;1;TRUE;TRUE;FALSE;FALSE;9;h901-080rb-100-kf222.m050g2shc72sps2;FALSE;/R1/las223_080_1_01_080r100.SRC;/R1/las223_080_1_01_080r100.SRC;/R1/LAS223_080_1_01_080R100.SRC;XLAS223_61000803;;;;;;;400;333;333;V2;HC72_080RB_100;1232158;March 27th 2020, 06:46:21.170;0.0299999919;0;RB_;KRC4-85;JSON;500;PROCESS_IPFO_MLS;V2;H901-080RB-100-KF222.M050G2SHC72SPS2;gGK9GnEBril9IOR94sko;;PROCESS_IPFO_MLS;March 27th 2020, 06:46:22.717
March 27th 2020, 06:25:53.995;802;299;-2.1;0;5536;FALSE;0;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;/R1/HP101.SRC;FALSE;53;1;TRUE;TRUE;FALSE;FALSE;9;h901-080rb-100-kf222.m050g2shc72sps2;FALSE;/R1/las223_080_1_01_080r100.SRC;/R1/las223_080_1_01_080r100.SRC;/R1/LAS223_080_1_01_080R100.SRC;XLAS223_61000803;;;;;;;400;333;333;V2;HC72_080RB_100;1232158;March 27th 2020, 06:25:53.995;0.0299999919;0;RB_;KRC4-85;JSON;500;PROCESS_IPFO_MLS;V2;H901-080RB-100-KF222.M050G2SHC72SPS2;IAerGnEBE13MCpOkTUzn;;PROCESS_IPFO_MLS;March 27th 2020, 06:25:54.635
March 27th 2020, 06:22:54.757;802;299;-1.8;0;5527;FALSE;0;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;/R1/HP101.SRC;FALSE;53;1;TRUE;TRUE;FALSE;FALSE;9;h901-080rb-100-kf222.m050g2shc72sps2;FALSE;/R1/las223_080_1_01_080r100.SRC;/R1/las223_080_1_01_080r100.SRC;/R1/LAS223_080_1_01_080R100.SRC;XLAS223_61000803;;;;;;;400;333;333;V2;HC72_080RB_100;1232158;March 27th 2020, 06:22:54.757;0.0299999919;0;RB_;KRC4-85;JSON;500;PROCESS_IPFO_MLS;V2;H901-080RB-100-KF222.M050G2SHC72SPS2;e0ioGnEB0h3X_eRVl4m6;;PROCESS_IPFO_MLS;March 27th 2020, 06:22:57.575
March 27th 2020, 06:21:38.996;802;299;-1.8;0;5533;FALSE;0;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;/R1/HP101.SRC;FALSE;53;1;TRUE;TRUE;FALSE;FALSE;9;h901-080rb-100-kf222.m050g2shc72sps2;FALSE;/R1/las223_080_1_01_080r100.SRC;/R1/las223_080_1_01_080r100.SRC;/R1/LAS223_080_1_01_080R100.SRC;XLAS223_61000803;;;;;;;400;333;333;V2;HC72_080RB_100;1232158;March 27th 2020, 06:21:38.996;0.0299999919;0;RB_;KRC4-85;JSON;500;PROCESS_IPFO_MLS;V2;H901-080RB-100-KF222.M050G2SHC72SPS2;#NAME?;;PROCESS_IPFO_MLS;March 27th 2020, 06:21:41.001
March 26th 2020, 10:33:57.217;802;299;-1.4;0;5543;FALSE;0;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;1;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;/R1/HP101.SRC;FALSE;53;1;TRUE;TRUE;FALSE;FALSE;9;h901-080rb-100-kf222.m050g2shc72sps2;FALSE;/R1/las223_080_1_01_080r100.SRC;/R1/las223_080_1_01_080r100.SRC;/R1/LAS223_080_1_01_080R100.SRC;XLAS223_61000803;;;;;;;400;333;333;V2;HC72_080RB_100;1232158;March 26th 2020, 10:33:57.217;0.0299999919;0;RB_;KRC4-85;JSON;500;PROCESS_IPFO_MLS;V2;H901-080RB-100-KF222.M050G2SHC72SPS2;s5VnFnEB0h3X_eRV8OTL;;PROCESS_IPFO_MLS;March 26th 2020, 10:33:55.229
March 26th 2020, 10:22:26.969;802;299;-1.3;0;5523;FALSE;0;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;1;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;/R1/HP101.SRC;FALSE;53;1;TRUE;TRUE;FALSE;FALSE;9;h901-080rb-100-kf222.m050g2shc72sps2;FALSE;/R1/las223_080_1_01_080r100.SRC;/R1/las223_080_1_01_080r100.SRC;/R1/LAS223_080_1_01_080R100.SRC;XLAS223_61000803;;;;;;;400;333;333;V2;HC72_080RB_100;1232158;March 26th 2020, 10:22:26.969;0.0299999919;0;RB_;KRC4-85;JSON;500;PROCESS_IPFO_MLS;V2;H901-080RB-100-KF222.M050G2SHC72SPS2;eJFdFnEB0h3X_eRVjFvY;;PROCESS_IPFO_MLS;March 26th 2020, 10:22:25.351
March 26th 2020, 10:16:46.621;802;299;-1.6;0;5530;FALSE;0;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;1;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;/R1/HP101.SRC;FALSE;53;1;TRUE;TRUE;FALSE;FALSE;9;h901-080rb-100-kf222.m050g2shc72sps2;FALSE;/R1/las223_080_1_01_080r100.SRC;/R1/las223_080_1_01_080r100.SRC;/R1/LAS223_080_1_01_080R100.SRC;XLAS223_61000803;;;;;;;400;333;333;V2;HC72_080RB_100;1232158;March 26th 2020, 10:16:46.621;0.0299999919;0;RB_;KRC4-85;JSON;500;PROCESS_IPFO_MLS;V2;H901-080RB-100-KF222.M050G2SHC72SPS2;645YFnEB0h3X_eRVLutH;;PROCESS_IPFO_MLS;March 26th 2020, 10:16:45.357
March 26th 2020, 10:11:01.112;802;299;-1.4;0;5513;FALSE;0;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;1;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;/R1/HP101.SRC;FALSE;53;1;TRUE;TRUE;FALSE;FALSE;9;h901-080rb-100-kf222.m050g2shc72sps2;FALSE;/R1/las223_080_1_01_080r100.SRC;/R1/las223_080_1_01_080r100.SRC;/R1/LAS223_080_1_01_080R100.SRC;XLAS223_61000803;;;;;;;400;333;333;V2;HC72_080RB_100;1232158;March 26th 2020, 10:11:01.112;0.0299999919;0;RB_;KRC4-85;JSON;500;PROCESS_IPFO_MLS;V2;H901-080RB-100-KF222.M050G2SHC72SPS2;niZTFnEBril9IOR9WyDl;;PROCESS_IPFO_MLS;March 26th 2020, 10:10:59.648
March 26th 2020, 09:53:47.071;802;299;-1.3;0;5530;FALSE;0;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;1;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;/R1/HP101.SRC;FALSE;53;1;TRUE;TRUE;FALSE;FALSE;9;h901-080rb-100-kf222.m050g2shc72sps2;FALSE;/R1/las223_080_1_01_080r100.SRC;/R1/las223_080_1_01_080r100.SRC;/R1/LAS223_080_1_01_080R100.SRC;XLAS223_61000803;;;;;;;400;333;333;V2;HC72_080RB_100;1232158;March 26th 2020, 09:53:47.071;0.0299999919;0;RB_;KRC4-85;JSON;500;PROCESS_IPFO_MLS;V2;H901-080RB-100-KF222.M050G2SHC72SPS2;sSFDFnEBril9IOR9IACI;;PROCESS_IPFO_MLS;March 26th 2020, 09:53:45.742
